feature,importance
age,1.0871413200065527
bmi,0.2965464600553968
waist_circumference,0.12628787723039614
mean_pulse,0.12313380718068474
sedentary_minutes,0.11072551072469414
poverty_income_ratio,0.1091779075187453
education_level,0.09441603790600954
physical_activity_level,0.05295761215592584
smoking_status,0.049334966590777136
gender,0.045858850283283736
alcohol_frequency,0.0040174086308044045
