feature,importance
age,0.17190680239734565
poverty_income_ratio,0.11324700719743554
sedentary_minutes,0.09691673440907106
mean_dbp,0.09551448143561865
mean_sbp,0.09382217762181032
waist_circumference,0.09077004017100553
mean_pulse,0.0888171790614103
bmi,0.08698920146410406
education_level,0.04995209481946177
physical_activity_level,0.03573838319764023
smoking_status,0.03410014162609712
gender,0.023169090999861135
alcohol_frequency,0.01905666559913879
