feature,importance
age,0.008710503842869399
mean_dbp,0.004269854824936026
smoking_status,0.003928266438941152
education_level,0.001537147736977018
sedentary_minutes,0.001537147736977018
physical_activity_level,0.001024765157984664
mean_pulse,0.001024765157984664
mean_sbp,-0.000341588385994851
waist_circumference,-0.0005123825789922654
alcohol_frequency,-0.0010247651579845974
poverty_income_ratio,-0.0017079419299743438
bmi,-0.0022203245089666757
gender,-0.003245089666951273
