feature,importance
age,1.097970338910699
bmi,0.3017729738475109
mean_pulse,0.13350093653922743
waist_circumference,0.1207483899927281
sedentary_minutes,0.11039023768348809
poverty_income_ratio,0.10966353875769598
education_level,0.09491640855958867
gender,0.050137387626644825
physical_activity_level,0.0493089035375408
smoking_status,0.049285959677573966
alcohol_frequency,0.0026611114892360122
