feature,importance
mean_pulse,0.03672075149444918
age,0.028522630230572155
mean_sbp,0.01690862510674638
mean_dbp,0.015200683176771989
waist_circumference,0.01263877028181044
alcohol_frequency,0.005807002561912911
education_level,0.005123825789923142
sedentary_minutes,0.00461144321093081
gender,0.0017079419299743659
smoking_status,0.0013663535439794928
poverty_income_ratio,-0.000341588385994851
physical_activity_level,-0.0018787361229718248
bmi,-0.002220324508966698
