feature,importance
waist_circumference,0.014175918018787415
mean_sbp,0.012809564474807855
age,0.011614005123825821
mean_pulse,0.01058923996584118
mean_dbp,0.009735269000853997
bmi,0.005294619982920601
sedentary_minutes,0.0034158838599488207
poverty_income_ratio,0.00222032450896672
alcohol_frequency,0.0011955593509820784
gender,0.0
physical_activity_level,-0.001195559350982056
smoking_status,-0.0030742954739538587
education_level,-0.005977796754910281
