feature,importance
age,1.2351941454347082
smoking_status,0.2685350473299428
gender,0.23226697365978358
waist_circumference,0.18661954103825495
education_level,0.16842209589606247
poverty_income_ratio,0.1639256193365399
physical_activity_level,0.1510681679730409
bmi,0.13213044714501962
mean_dbp,0.11856902052106597
sedentary_minutes,0.11354693635081638
alcohol_frequency,0.08599007469154216
mean_sbp,0.058383858969065755
mean_pulse,0.049402543895808025
