feature,importance
age,0.15228291511715603
waist_circumference,0.11501726897761207
bmi,0.10988069653464048
poverty_income_ratio,0.10617989440124027
mean_dbp,0.095901111388476
mean_pulse,0.09212749431900495
sedentary_minutes,0.0867022504609147
mean_sbp,0.08477377516412338
education_level,0.05096752485510738
physical_activity_level,0.0340039021052556
smoking_status,0.02967297766012085
gender,0.021895868147775048
alcohol_frequency,0.02059432086857322
