feature,importance
age,0.1700854700854701
bmi,0.026837606837606852
education_level,0.014871794871794908
mean_pulse,0.014700854700854738
sedentary_minutes,0.010085470085470094
poverty_income_ratio,0.009572649572649583
waist_circumference,0.006153846153846154
physical_activity_level,0.0049572649572649395
smoking_status,0.004786324786324769
gender,0.0027350427350427255
alcohol_frequency,0.0022222222222222144
